symbol,direction,entry_time,entry_price,exit_time,exit_price,qty,notional,sl_price,tp_price,atr_val,exit_type,gross_pnl,commission,slippage,net_pnl
ETHUSDT,SHORT,2024-06-07 06:45:00,3380.5537785861525,2024-06-07 06:50:00,3372.9606505792717,0.02366476182297516,80.0,3372.9606505792717,3339.9871332431185,7.593128006880681,SL,0.1796895657741953,0.048,0.008,0.12368956577419526
BTCUSDT,SHORT,2024-06-07 06:40:00,50996.50675713129,2024-06-07 07:00:00,51353.48230443121,0.001568734901411907,80.0,51353.48230443121,50384.54867604571,122.19254783015859,SL,-0.5599999999999965,0.048,0.008,-0.6159999999999966
ETHUSDT,LONG,2024-06-07 07:45:00,3373.492945737465,2024-06-07 08:10:00,3373.492945737465,0.023714292955935478,80.0,3373.492945737465,3413.974861086315,8.577517347758684,BE_STOP,0.0,0.048,0.008,-0.056
ETHUSDT,SHORT,2024-06-07 09:55:00,3375.187985404708,2024-06-07 11:25:00,3370.990359911148,0.02370238349565808,80.0,3370.990359911148,3334.6857295798513,8.395250987119702,SL,0.09949372921950603,0.048,0.008,0.043493729219506026
BTCUSDT,SHORT,2024-06-10 04:10:00,52604.66269337584,2024-06-10 04:30:00,52464.04996526937,0.0015207777391579753,80.0,52464.04996526937,51973.406741055325,140.6127281064674,SL,0.21384070674659125,0.048,0.008,0.15784070674659123
BTCUSDT,SHORT,2024-06-10 05:10:00,52348.10592035922,2024-06-10 05:30:00,52714.54266180174,0.0015282310332623975,80.0,52714.54266180174,51719.92864931491,152.0600426707937,SL,-0.5599999999999994,0.048,0.008,-0.6159999999999994
ETHUSDT,LONG,2024-06-10 05:15:00,3242.8070470632483,2024-06-10 05:55:00,3248.9419394878337,0.024669984627191933,80.0,3248.9419394878337,3281.7207316280073,12.269784849171028,SL,0.15134770180399706,0.048,0.008,0.09534770180399707
ETHUSDT,SHORT,2024-06-10 06:20:00,3243.2990669475876,2024-06-10 06:55:00,3233.026496588044,0.02466624210368967,80.0,3233.026496588044,3204.3794781442166,10.272570359543474,SL,0.25338570751568273,0.048,0.008,0.19738570751568274
BTCUSDT,SHORT,2024-06-10 07:05:00,52511.14541999973,2024-06-10 07:40:00,52511.14541999973,0.0015234860972872758,80.0,52511.14541999973,51881.01167495974,155.61067956176038,BE_STOP,0.0,0.048,0.008,-0.056
ETHUSDT,LONG,2024-06-10 07:30:00,3232.8253688746286,2024-06-10 09:10:00,3232.8253688746286,0.024746155721937006,80.0,3232.8253688746286,3271.619273301124,9.284622817074556,BE_STOP,0.0,0.048,0.008,-0.056
ETHUSDT,LONG,2024-06-11 04:00:00,3317.0355796545905,2024-06-11 04:15:00,3293.8163305970083,0.024117920377667627,80.0,3293.8163305970083,3356.8400066104455,13.361386087565588,SL,-0.5600000000000003,0.048,0.008,-0.6160000000000003
BTCUSDT,LONG,2024-06-11 05:15:00,52107.27171859716,2024-06-11 05:50:00,52107.27171859716,0.001535294352620037,80.0,52107.27171859716,52732.55897922033,93.81515575420589,BE_STOP,0.0,0.048,0.008,-0.056
ETHUSDT,SHORT,2024-06-11 08:00:00,3311.4381946032577,2024-06-11 08:15:00,3311.4381946032577,0.02415868734327526,80.0,3311.4381946032577,3271.7009362680187,7.282782860783844,BE_STOP,0.0,0.048,0.008,-0.056
ETHUSDT,LONG,2024-06-12 04:00:00,3239.4499921942434,2024-06-12 04:10:00,3239.4499921942434,0.024695550230059874,80.0,3239.4499921942434,3278.3233921005744,10.039925418632437,BE_STOP,0.0,0.048,0.008,-0.056
BTCUSDT,LONG,2024-06-12 04:45:00,55310.01012194903,2024-06-12 05:05:00,55310.01012194903,0.001446392792617716,80.0,55310.01012194903,55973.73024341242,158.05876693266742,BE_STOP,0.0,0.048,0.008,-0.056
BTCUSDT,LONG,2024-06-12 06:05:00,55157.98703290769,2024-06-12 07:45:00,54771.88112367733,0.0014503792524602351,80.0,54771.88112367733,55819.88287730258,120.56122664510752,SL,-0.5600000000000015,0.048,0.008,-0.6160000000000015
BTCUSDT,LONG,2024-06-13 04:30:00,54560.531397743995,2024-06-13 04:35:00,54560.531397743995,0.001466261378885835,80.0,54560.531397743995,55215.257774516926,114.59851509126739,BE_STOP,0.0,0.048,0.008,-0.056
BTCUSDT,SHORT,2024-06-13 05:20:00,54894.68743285806,2024-06-13 05:55:00,55278.95024488807,0.0014573359234051266,80.0,55278.95024488807,54235.95118366376,118.23650957093516,SL,-0.5600000000000007,0.048,0.008,-0.6160000000000008
ETHUSDT,LONG,2024-06-13 04:45:00,3309.1727525829883,2024-06-13 05:55:00,3313.2508940993216,0.024175226251804374,80.0,3313.2508940993216,3348.882825613984,8.156283032666186,SL,0.09858999384423384,0.048,0.008,0.042589993844233835
ETHUSDT,SHORT,2024-06-13 07:30:00,3341.895083250841,2024-06-13 07:55:00,3337.900477795965,0.023938513330639843,80.0,3337.900477795965,3301.7923422518306,7.98921090975199,SL,0.09562491593219359,0.048,0.008,0.03962491593219359
BTCUSDT,LONG,2024-06-13 08:00:00,55651.7352764684,2024-06-13 08:30:00,55651.7352764684,0.0014375113301063039,80.0,55651.7352764684,56319.556099786016,142.10935679762287,BE_STOP,0.0,0.048,0.008,-0.056
BTCUSDT,SHORT,2024-06-13 10:05:00,55132.828282623545,2024-06-13 10:50:00,55518.75808060191,0.0014510411036760462,80.0,55518.75808060191,54471.23434323206,126.73189987522109,SL,-0.5600000000000017,0.048,0.008,-0.6160000000000018
BTCUSDT,SHORT,2024-06-14 06:10:00,52626.44540166494,2024-06-14 06:50:00,52626.44540166494,0.0015201482712619053,80.0,52626.44540166494,51994.92805684496,150.1851893728878,BE_STOP,0.0,0.048,0.008,-0.056
ETHUSDT,SHORT,2024-06-14 07:05:00,3456.4161063735783,2024-06-14 08:10:00,3456.4161063735783,0.023145361420021514,80.0,3456.4161063735783,3414.9391130970953,9.03435981469188,BE_STOP,0.0,0.048,0.008,-0.056
BTCUSDT,SHORT,2024-06-14 09:15:00,52636.52818340608,2024-06-14 10:05:00,52593.24400856278,0.0015198570795028306,80.0,52593.24400856278,52004.88984520521,86.56834968659264,SL,0.06578575956602538,0.048,0.008,0.009785759566025377
ETHUSDT,SHORT,2024-06-14 10:10:00,3460.2414481724622,2024-06-14 10:15:00,3460.2414481724622,0.023119773922785723,80.0,3460.2414481724622,3418.7185507943927,7.1233259766702535,BE_STOP,0.0,0.048,0.008,-0.056
BTCUSDT,SHORT,2024-06-14 12:10:00,52318.14218750224,2024-06-14 12:35:00,52318.14218750224,0.001529106284265392,80.0,52318.14218750224,51690.32448125222,85.12648467046115,BE_STOP,0.0,0.048,0.008,-0.056
ETHUSDT,SHORT,2024-06-14 11:55:00,3473.6992739090456,2024-06-14 12:35:00,3462.5889584778515,0.023030203161476866,80.0,3462.5889584778515,3432.014882622137,11.110315431194039,SL,0.2558728215684908,0.048,0.008,0.1998728215684908
BTCUSDT,LONG,2024-06-17 04:25:00,52524.19723222549,2024-06-17 04:30:00,52644.03700604438,0.0015231075240673478,80.0,52644.03700604438,53154.487599012195,119.8397738188958,SL,0.18252886118608688,0.048,0.008,0.12652886118608686
BTCUSDT,SHORT,2024-06-17 04:50:00,52256.35519564513,2024-06-17 05:40:00,52622.14968201464,0.001530914272541284,80.0,52622.14968201464,51629.278933297384,177.01760572575444,SL,-0.5599999999999997,0.048,0.008,-0.6159999999999998
BTCUSDT,SHORT,2024-06-17 05:50:00,52456.09861650971,2024-06-17 06:05:00,52287.32014123326,0.0015250848254052445,80.0,52287.32014123326,51826.6254331116,168.77847527645548,SL,0.257401491499158,0.048,0.008,0.20140149149915798
BTCUSDT,SHORT,2024-06-17 06:55:00,52247.04584463016,2024-06-17 08:15:00,52247.04584463016,0.0015311870500372459,80.0,52247.04584463016,51620.0812944946,176.30363783243405,BE_STOP,0.0,0.048,0.008,-0.056
ETHUSDT,SHORT,2024-06-17 08:35:00,3413.214511403854,2024-06-17 08:55:00,3407.97622567679,0.023438315913843936,80.0,3407.97622567679,3372.2559372670075,10.476571454127857,SL,0.12277659571790728,0.048,0.008,0.06677659571790728
ETHUSDT,SHORT,2024-06-17 09:25:00,3396.078472136474,2024-06-17 09:45:00,3396.078472136474,0.023556581703388018,80.0,3396.078472136474,3355.3255304708364,10.138906579522702,BE_STOP,0.0,0.048,0.008,-0.056
ETHUSDT,LONG,2024-06-18 05:15:00,3469.51849440273,2024-06-18 07:15:00,3511.1527163355627,0.023057954620810235,80.0,3480.3954977542953,3511.1527163355627,10.87700335156518,TP,0.959999999999996,0.048,0.008,0.9039999999999959
BTCUSDT,SHORT,2024-06-18 06:35:00,53415.617671480715,2024-06-18 07:35:00,53415.617671480715,0.0014976893179822392,80.0,53415.617671480715,52774.63025942295,99.77853192919342,BE_STOP,0.0,0.048,0.008,-0.056
ETHUSDT,SHORT,2024-06-18 07:50:00,3500.6273073453417,2024-06-18 09:10:00,3500.6273073453417,0.022853046890234947,80.0,3500.6273073453417,3458.619779657198,9.605856160471237,BE_STOP,0.0,0.048,0.008,-0.056
ETHUSDT,SHORT,2024-06-18 10:20:00,3494.509048805016,2024-06-18 10:30:00,3485.827798264854,0.02289305847622768,80.0,3485.827798264854,3452.5749402193555,8.68125054016154,SL,0.19874037626270555,0.048,0.008,0.14274037626270553
ETHUSDT,LONG,2024-06-18 10:45:00,3504.8796998307457,2024-06-18 13:05:00,3546.9382562287146,0.022825319797385137,80.0,3515.224780679427,3546.9382562287146,10.345080848681539,TP,0.9599999999999992,0.048,0.008,0.9039999999999991
ETHUSDT,LONG,2024-06-18 15:45:00,3576.796573060443,2024-06-18 17:05:00,3551.75899704902,0.022366382422344185,80.0,3551.75899704902,3619.718131937168,8.82422852604419,SL,-0.5599999999999972,0.048,0.008,-0.6159999999999972
ETHUSDT,LONG,2024-06-19 04:05:00,3573.66121244894,2024-06-19 04:15:00,3548.6455839617975,0.02238600562395729,80.0,3548.6455839617975,3616.5451469983277,12.497014275734916,SL,-0.5600000000000037,0.048,0.008,-0.6160000000000038
BTCUSDT,LONG,2024-06-19 04:15:00,53561.52755964317,2024-06-19 06:20:00,53691.654322967355,0.001493609380556154,80.0,53691.654322967355,54204.26589035889,130.12676332418926,SL,0.19435855436241736,0.048,0.008,0.13835855436241734
ETHUSDT,LONG,2024-06-19 04:40:00,3575.641719677115,2024-06-19 06:30:00,3550.6122276393753,0.022373606270379938,80.0,3550.6122276393753,3618.5494203132403,11.59293907658234,SL,-0.5599999999999955,0.048,0.008,-0.6159999999999956
ETHUSDT,LONG,2024-06-19 07:30:00,3536.8149951129535,2024-06-19 07:40:00,3536.8149951129535,0.022619220997010355,80.0,3536.8149951129535,3579.256775054309,7.2863916051039155,BE_STOP,0.0,0.048,0.008,-0.056
BTCUSDT,SHORT,2024-06-19 06:55:00,53514.21850062395,2024-06-19 08:40:00,53454.43640685328,0.0014949298007419698,80.0,53454.43640685328,52872.04787861647,119.56418754134587,SL,0.08937003352852703,0.048,0.008,0.03337003352852703
ETHUSDT,SHORT,2024-06-19 09:20:00,3534.8571805727547,2024-06-19 09:40:00,3559.601180836764,0.02263174886942322,80.0,3559.601180836764,3492.4388944058815,7.234598032541345,SL,-0.5599999999999975,0.048,0.008,-0.6159999999999975
ETHUSDT,LONG,2024-06-20 04:00:00,3389.371734426287,2024-06-20 04:10:00,3365.646132285303,0.02360319441725133,80.0,3365.646132285303,3430.044195239402,12.14612557737478,SL,-0.5599999999999983,0.048,0.008,-0.6159999999999983
ETHUSDT,SHORT,2024-06-20 04:55:00,3376.038436795608,2024-06-20 07:05:00,3376.038436795608,0.02369641267352767,80.0,3376.038436795608,3335.5259755540606,10.189074961950148,BE_STOP,0.0,0.048,0.008,-0.056
BTCUSDT,LONG,2024-06-20 09:30:00,52393.658303732846,2024-06-20 09:35:00,52393.658303732846,0.0015269023502086762,80.0,52393.658303732846,53022.38220337764,137.28320098891297,BE_STOP,0.0,0.048,0.008,-0.056
ETHUSDT,LONG,2024-06-20 08:45:00,3383.674525930923,2024-06-20 12:00:00,3389.2849107498905,0.023642935922742227,80.0,3389.2849107498905,3424.2786202420943,5.610384818967359,SL,0.13264596877676973,0.048,0.008,0.07664596877676974
ETHUSDT,SHORT,2024-06-21 04:10:00,3292.3714804065407,2024-06-21 04:30:00,3315.4180807693865,0.02429859463796644,80.0,3315.4180807693865,3252.863022641662,9.228576491791387,SL,-0.5599999999999995,0.048,0.008,-0.6159999999999995
ETHUSDT,LONG,2024-06-21 05:20:00,3307.7867224000156,2024-06-21 05:25:00,3312.538226765453,0.02418535616527137,80.0,3312.538226765453,3347.4801630688157,9.503008730875134,SL,0.11491682539894865,0.048,0.008,0.05891682539894865
ETHUSDT,SHORT,2024-06-21 05:35:00,3314.033465033765,2024-06-21 06:00:00,3314.033465033765,0.02413976830471895,80.0,3314.033465033765,3274.2650634533597,9.251954034563328,BE_STOP,0.0,0.048,0.008,-0.056
BTCUSDT,SHORT,2024-06-21 05:50:00,51805.87249917671,2024-06-21 06:30:00,51805.87249917671,0.001544226477437888,80.0,51805.87249917671,51184.202029186585,112.29725477527151,BE_STOP,0.0,0.048,0.008,-0.056
BTCUSDT,SHORT,2024-06-21 07:35:00,51823.29742719246,2024-06-21 07:45:00,51823.29742719246,0.001543707250824661,80.0,51823.29742719246,51201.417858066154,79.99990212206876,BE_STOP,0.0,0.048,0.008,-0.056
ETHUSDT,LONG,2024-06-21 07:40:00,3284.8804780326423,2024-06-21 08:15:00,3294.190925634438,0.02435400634360768,80.0,3294.190925634438,3324.299043769034,9.310447601795502,SL,0.2267466999559584,0.048,0.008,0.17074669995595837
ETHUSDT,LONG,2024-06-24 04:40:00,3222.7684766443517,2024-06-24 04:45:00,3225.79170705161,0.024823377968279783,80.0,3225.79170705161,3261.441698364084,6.046460814516972,SL,0.07504679108456981,0.048,0.008,0.01904679108456981
BTCUSDT,SHORT,2024-06-24 04:55:00,55133.67203231905,2024-06-24 05:10:00,54986.094603155165,0.001451018897364653,80.0,54986.094603155165,54472.06796793122,147.57742916388463,SL,0.21413763854129517,0.048,0.008,0.15813763854129514
ETHUSDT,SHORT,2024-06-24 04:55:00,3224.9267704374442,2024-06-24 05:15:00,3217.1134408607836,0.024806764833654942,80.0,3217.1134408607836,3186.227649192195,7.813329576660717,SL,0.1938234293760611,0.048,0.008,0.13782342937606107
ETHUSDT,LONG,2024-06-24 05:40:00,3223.370003296029,2024-06-24 05:45:00,3223.370003296029,0.02481874557317239,80.0,3223.370003296029,3262.0504433355813,9.19932370397304,BE_STOP,0.0,0.048,0.008,-0.056
ETHUSDT,SHORT,2024-06-24 05:55:00,3207.628462864883,2024-06-24 06:15:00,3207.628462864883,0.0249405443698265,80.0,3207.628462864883,3169.1369213105045,9.687884039077971,BE_STOP,0.0,0.048,0.008,-0.056
ETHUSDT,LONG,2024-06-24 07:55:00,3215.157445127274,2024-06-24 09:00:00,3192.6513430113832,0.02488214072416387,80.0,3192.6513430113832,3253.739334468801,7.475196439632245,SL,-0.5599999999999977,0.048,0.008,-0.6159999999999978
BTCUSDT,SHORT,2024-06-25 04:50:00,53447.23422630717,2024-06-25 04:55:00,53447.23422630717,0.0014968033642538483,80.0,53447.23422630717,52805.867415591485,155.36260263233666,BE_STOP,0.0,0.048,0.008,-0.056
ETHUSDT,SHORT,2024-06-25 05:30:00,3244.150457948617,2024-06-25 05:35:00,3244.150457948617,0.024659768724347834,80.0,3244.150457948617,3205.2206524532335,8.142430019720567,BE_STOP,0.0,0.048,0.008,-0.056
BTCUSDT,SHORT,2024-06-25 07:05:00,53578.8804784172,2024-06-25 07:10:00,53528.93006982113,0.0014931256361772215,80.0,53528.93006982113,52935.9339126762,99.9008171921479,SL,0.07458223561232294,0.048,0.008,0.018582235612322938
ETHUSDT,LONG,2024-06-25 06:45:00,3244.720264074801,2024-06-25 07:10:00,3244.720264074801,0.02465543821627754,80.0,3244.720264074801,3283.6569072436987,9.089506852065904,BE_STOP,0.0,0.048,0.008,-0.056
BTCUSDT,LONG,2024-06-25 07:20:00,53537.59578046118,2024-06-25 07:25:00,53592.91415993608,0.0014942770371693906,80.0,53592.91415993608,54180.04692982672,110.63675894979217,SL,0.0826609841827632,0.048,0.008,0.0266609841827632
ETHUSDT,SHORT,2024-06-25 07:20:00,3241.928500893617,2024-06-25 08:10:00,3264.6220003998724,0.024676670067815654,80.0,3264.6220003998724,3203.0253588828937,10.932181624649344,SL,-0.5599999999999968,0.048,0.008,-0.6159999999999969
ETHUSDT,LONG,2024-06-26 04:10:00,3080.1274373189576,2024-06-26 04:15:00,3082.891858354875,0.02597295132360971,80.0,3082.891858354875,3117.088966566785,5.528842071834013,SL,0.0718001730038393,0.048,0.008,0.015800173003839298
BTCUSDT,SHORT,2024-06-26 05:55:00,53049.40509726755,2024-06-26 06:45:00,52932.723322084625,0.0015080282211142198,80.0,52932.723322084625,52412.81223610033,116.68177518292181,SL,0.1759594098655514,0.048,0.008,0.11995940986555137
BTCUSDT,SHORT,2024-06-26 09:35:00,52706.977665984974,2024-06-26 10:00:00,53075.926509646866,0.001517825599998857,80.0,53075.926509646866,52074.49393399315,159.13867023177352,SL,-0.559999999999996,0.048,0.008,-0.615999999999996
ETHUSDT,LONG,2024-06-26 10:30:00,3189.7519760773434,2024-06-26 10:45:00,3189.7519760773434,0.02508031991201444,80.0,3189.7519760773434,3228.0289997902714,9.918107602801387,BE_STOP,0.0,0.048,0.008,-0.056
BTCUSDT,SHORT,2024-06-26 10:15:00,53104.19482243193,2024-06-26 10:50:00,53475.92418618895,0.001506472327986544,80.0,53475.92418618895,52466.944484562744,155.34512120908994,SL,-0.5600000000000032,0.048,0.008,-0.6160000000000032
ETHUSDT,LONG,2024-06-27 05:20:00,3222.2285734633138,2024-06-27 06:20:00,3199.6729734490705,0.02482753726996296,80.0,3199.6729734490705,3260.8953163448737,7.027453156230253,SL,-0.5600000000000022,0.048,0.008,-0.6160000000000022
BTCUSDT,LONG,2024-06-27 07:25:00,52365.440531424894,2024-06-27 07:55:00,52365.440531424894,0.001527725140629561,80.0,52365.440531424894,52993.82581780199,117.74551736336501,BE_STOP,0.0,0.048,0.008,-0.056
ETHUSDT,LONG,2024-06-27 09:00:00,3217.6133975770676,2024-06-27 09:15:00,3217.6133975770676,0.024863148587161443,80.0,3217.6133975770676,3256.2247583479925,6.635201603591397,BE_STOP,0.0,0.048,0.008,-0.056
BTCUSDT,SHORT,2024-06-28 06:00:00,51227.917864033385,2024-06-28 06:50:00,51586.51328908162,0.0015616484787129561,80.0,51586.51328908162,50613.18284966498,96.62239619464403,SL,-0.5599999999999972,0.048,0.008,-0.6159999999999972
BTCUSDT,SHORT,2024-06-28 07:30:00,51255.185628328945,2024-06-28 07:35:00,51255.185628328945,0.0015608176815534482,80.0,51255.185628328945,50640.123400789,103.57974869363638,BE_STOP,0.0,0.048,0.008,-0.056
BTCUSDT,SHORT,2024-06-28 09:45:00,50856.43710445623,2024-06-28 10:15:00,51212.43216418742,0.0015730555374078713,80.0,51212.43216418742,50246.15985920275,150.2239929062914,SL,-0.5599999999999957,0.048,0.008,-0.6159999999999958
BTCUSDT,SHORT,2024-07-01 04:35:00,48029.044385912464,2024-07-01 04:40:00,48029.044385912464,0.0016656587909016367,80.0,48029.044385912464,47452.69585328151,82.33194017326565,BE_STOP,0.0,0.048,0.008,-0.056
BTCUSDT,SHORT,2024-07-01 05:00:00,48098.23262216286,2024-07-01 05:35:00,48098.23262216286,0.0016632627778330744,80.0,48098.23262216286,47521.05383069691,102.66005342517037,BE_STOP,0.0,0.048,0.008,-0.056
ETHUSDT,SHORT,2024-07-01 06:45:00,3108.296632960122,2024-07-01 07:25:00,3108.296632960122,0.02573756930136158,80.0,3108.296632960122,3070.997073364601,8.587200285081627,BE_STOP,0.0,0.048,0.008,-0.056
ETHUSDT,LONG,2024-07-02 04:30:00,3127.5677473768574,2024-07-02 04:35:00,3127.5677473768574,0.025578982283308592,80.0,3127.5677473768574,3165.0985603453796,9.608874609644214,BE_STOP,0.0,0.048,0.008,-0.056
BTCUSDT,LONG,2024-07-02 04:45:00,48294.10589313245,2024-07-02 05:00:00,48380.41659784239,0.001656516846528392,80.0,48380.41659784239,48873.63516385004,86.31070470994293,SL,0.14297513638775333,0.048,0.008,0.08697513638775334
BTCUSDT,SHORT,2024-07-02 05:25:00,48133.46777908474,2024-07-02 06:05:00,48056.506008107215,0.0016620452190806436,80.0,48056.506008107215,47555.86616573572,153.92354195505442,SL,0.12791394350517754,0.048,0.008,0.07191394350517755
ETHUSDT,SHORT,2024-07-02 05:40:00,3134.181880013507,2024-07-02 06:55:00,3156.1211531736017,0.025525002397006787,80.0,3156.1211531736017,3096.5716974533448,9.949800383384355,SL,-0.5600000000000032,0.048,0.008,-0.6160000000000032
BTCUSDT,SHORT,2024-07-02 06:50:00,48166.641945477204,2024-07-02 07:05:00,48166.641945477204,0.001660900506424279,80.0,48166.641945477204,47588.64224213148,137.4908973295021,BE_STOP,0.0,0.048,0.008,-0.056
ETHUSDT,LONG,2024-07-02 08:10:00,3146.101155565694,2024-07-02 08:30:00,3156.9352162063033,0.025428298724112498,80.0,3156.9352162063033,3183.8543694324826,10.834060640608964,SL,0.2754917303645577,0.048,0.008,0.2194917303645577
BTCUSDT,SHORT,2024-07-03 04:20:00,47763.88827612102,2024-07-03 04:40:00,47649.61596389792,0.0016749055172711942,80.0,47649.61596389792,47190.72161680757,114.27231222309825,SL,0.19139532621380065,0.048,0.008,0.13539532621380063
ETHUSDT,SHORT,2024-07-03 05:50:00,3125.7495774947224,2024-07-03 05:55:00,3119.855578101464,0.02559386093370913,80.0,3119.855578101464,3088.2405825647857,5.893999393258595,SL,0.15085020081442616,0.048,0.008,0.09485020081442616
BTCUSDT,LONG,2024-07-03 06:05:00,47376.32817998221,2024-07-03 06:10:00,47376.32817998221,0.001688607012685339,80.0,47376.32817998221,47944.84411814199,159.77059055082026,BE_STOP,0.0,0.048,0.008,-0.056
BTCUSDT,SHORT,2024-07-03 06:20:00,47322.69270945567,2024-07-03 07:15:00,47653.95155842185,0.001690520877397473,80.0,47653.95155842185,46754.820396942196,163.23575077911187,SL,-0.5599999999999948,0.048,0.008,-0.6159999999999949
ETHUSDT,LONG,2024-07-03 06:10:00,3123.430226170492,2024-07-03 07:20:00,3101.5662145872984,0.02561286605018377,80.0,3101.5662145872984,3160.9113888845377,6.268539191790555,SL,-0.5600000000000037,0.048,0.008,-0.6160000000000038
BTCUSDT,LONG,2024-07-04 04:20:00,45586.482134078986,2024-07-04 04:30:00,45667.2248370769,0.001754906197076229,80.0,45667.2248370769,46133.51991968793,80.74270299791627,SL,0.141695869859727,0.048,0.008,0.08569586985972702
ETHUSDT,SHORT,2024-07-04 04:20:00,2977.8110182191517,2024-07-04 04:45:00,2977.8110182191517,0.026865371748084656,80.0,2977.8110182191517,2942.077286000522,10.803825253098678,BE_STOP,0.0,0.048,0.008,-0.056
ETHUSDT,SHORT,2024-07-04 05:20:00,2975.1792389692155,2024-07-04 05:45:00,2970.81220878732,0.0268891362752709,80.0,2970.81220878732,2939.4770881015847,8.734060363791563,SL,0.11742566967921302,0.048,0.008,0.061425669679213014
ETHUSDT,LONG,2024-07-04 06:20:00,2965.9695417511257,2024-07-04 07:15:00,2970.8493126475073,0.02697263032336048,80.0,2970.8493126475073,3001.5611762521394,9.75954179276285,SL,0.1316202564507947,0.048,0.008,0.0756202564507947
BTCUSDT,LONG,2024-07-04 07:00:00,45118.327392602456,2024-07-04 07:20:00,45175.08975470868,0.0017731153751306104,80.0,45175.08975470868,45659.747321313684,113.52472421245317,SL,0.10064621697927516,0.048,0.008,0.044646216979275156
BTCUSDT,LONG,2024-07-04 07:45:00,45431.279020571055,2024-07-04 08:05:00,45113.26006742706,0.0017609013376835901,80.0,45113.26006742706,45976.45436881791,121.34968385503075,SL,-0.5599999999999999,0.048,0.008,-0.616
BTCUSDT,LONG,2024-07-05 04:30:00,46307.74280128045,2024-07-05 05:05:00,46446.35527565819,0.0017275728670970317,80.0,46446.35527565819,46863.435714895815,138.61247437774318,SL,0.23946314977616615,0.048,0.008,0.18346314977616612
BTCUSDT,SHORT,2024-07-05 06:55:00,46568.96213364961,2024-07-05 08:10:00,46440.66006540734,0.001717882390644775,80.0,46440.66006540734,46010.13458804582,128.30206824227145,SL,0.2204078637167034,0.048,0.008,0.1644078637167034
ETHUSDT,LONG,2024-07-05 08:00:00,2995.308511750529,2024-07-05 08:20:00,3002.050219542656,0.026708434101583117,80.0,3002.050219542656,3031.252213891535,6.741707792127494,SL,0.18006045829816064,0.048,0.008,0.12406045829816065
BTCUSDT,SHORT,2024-07-05 08:40:00,46330.90312148966,2024-07-05 08:50:00,46211.158583230455,0.0017267092719997854,80.0,46211.158583230455,45774.932284031784,119.74453825920587,SL,0.20676400448350232,0.048,0.008,0.1507640044835023
BTCUSDT,LONG,2024-07-05 10:30:00,46396.58658219158,2024-07-05 11:00:00,46457.243684788424,0.0017242647766399788,80.0,46457.243684788424,46953.345621177876,121.31420519368798,SL,0.10458890546077583,0.048,0.008,0.04858890546077583
BTCUSDT,SHORT,2024-07-05 12:05:00,46615.00170411877,2024-07-05 13:00:00,46615.00170411877,0.0017161857143712478,80.0,46615.00170411877,46055.62168366934,87.39969395635633,BE_STOP,0.0,0.048,0.008,-0.056
BTCUSDT,SHORT,2024-07-08 04:55:00,45282.92408498867,2024-07-08 05:10:00,45137.76207729067,0.001766670364525335,80.0,45137.76207729067,44739.52899596881,145.1620076980035,SL,0.2564534170550612,0.048,0.008,0.2004534170550612
ETHUSDT,LONG,2024-07-08 06:45:00,3084.556022458529,2024-07-08 06:50:00,3087.7342792188715,0.025935661215916717,80.0,3087.7342792188715,3121.570694728031,3.1782567603425993,SL,0.08243019059344579,0.048,0.008,0.026430190593445792
ETHUSDT,LONG,2024-07-08 06:55:00,3094.1897957656406,2024-07-08 07:05:00,3098.1671876251153,0.025854910422585902,80.0,3098.1671876251153,3131.3200733148283,3.9773918594747784,SL,0.10283511024223983,0.048,0.008,0.04683511024223983
ETHUSDT,SHORT,2024-07-08 08:55:00,3092.7975114468477,2024-07-08 09:05:00,3090.400393998994,0.025866549524794155,80.0,3090.400393998994,3055.6839413094854,4.794234895707626,SL,0.0620051571816589,0.048,0.008,0.0060051571816589
BTCUSDT,LONG,2024-07-08 08:25:00,44882.52533346232,2024-07-08 10:15:00,45035.110048542054,0.0017824308994564468,80.0,45035.110048542054,45421.11563746387,152.5847150797332,SL,0.27197171094287675,0.048,0.008,0.21597171094287676
BTCUSDT,LONG,2024-07-08 10:55:00,45081.36883682319,2024-07-08 11:05:00,45081.36883682319,0.001774569008531407,80.0,45081.36883682319,45622.34526286507,92.85893172513504,BE_STOP,0.0,0.048,0.008,-0.056
ETHUSDT,SHORT,2024-07-09 05:45:00,3164.8809940902233,2024-07-09 05:50:00,3164.8809940902233,0.02527741174135263,80.0,3164.8809940902233,3126.9024221611407,5.783313430432999,BE_STOP,0.0,0.048,0.008,-0.056
BTCUSDT,SHORT,2024-07-09 05:55:00,45908.00104441385,2024-07-09 07:45:00,46229.35705172475,0.0017426156264700727,80.0,46229.35705172475,45357.105031880885,106.79405580649743,SL,-0.5599999999999993,0.048,0.008,-0.6159999999999993
BTCUSDT,LONG,2024-07-09 09:25:00,45964.57576523312,2024-07-09 09:35:00,46043.060958232214,0.0017404707574938771,80.0,46043.060958232214,46516.15067441592,156.97038599818194,SL,0.13660118331118096,0.048,0.008,0.08060118331118096
BTCUSDT,LONG,2024-07-09 11:55:00,45901.88397009543,2024-07-09 12:20:00,45958.70384808024,0.00174284785461353,80.0,45958.70384808024,46452.70657773657,113.63975596961542,SL,0.09902840244522841,0.048,0.008,0.04302840244522841
